Species,Date,Day,Temp,CO2,Potnum,Water,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi
E. globulus,17/01/2011,1,Amb,400,1098,Sustained drought,-0.558688279,0.000578451,1930.8812,0.809280179,0.004749084,6,0,1.420000017,16.87786865,18.19003868,16.09459686,399.2104187,400.3227844,12.83069801,12.84006405,66.64427948,66.69293213,300.3259277,0.085447736
E. globulus,17/01/2011,1,Amb,400,1098,Sustained drought,-0.579155142,0.000612104,1899.659764,0.808987652,0.00502341,6,0,1.420000017,16.87942886,18.1890049,16.09546852,399.1801453,400.3330383,12.83164406,12.84154987,66.64299011,66.69443512,300.3630371,0.064086661
E. globulus,17/01/2011,1,Amb,400,1098,Sustained drought,-0.606332504,0.000496139,2338.363209,0.809178818,0.004072987,6,0,1.420000017,16.88024712,18.18860626,16.09597397,399.20047,400.4082947,12.83104706,12.83907795,66.63664246,66.67835236,300.3920898,0.060850326
E. globulus,17/01/2011,1,Amb,400,1098,Sustained drought,-0.589098403,0.000363361,2972.766636,0.80928974,0.002983629,6,0,1.420000017,16.88055992,18.18856621,16.09666061,399.1924133,400.3665466,12.83194351,12.83782578,66.64045715,66.67100525,300.4278259,0.053729281
E. globulus,17/01/2011,1,Amb,400,1098,Sustained drought,-0.59855363,0.000231695,4502.113184,0.80946634,0.001903079,6,0,1.420000017,16.88090324,18.18777847,16.09687996,399.1781921,400.3720093,12.83124924,12.83500099,66.63555145,66.65503693,300.4438477,0.071207605
E. globulus,17/01/2011,1,Amb,400,1104,Rewatered  drought,-0.78312138,0.082486672,411.9788562,0.657433896,0.520491767,6,0,1.420000017,16.89206505,18.17884445,16.09658051,399.18927,400.3375854,13.31383991,14.33884144,69.09922791,74.41901398,300.3089294,0.052434392
E. globulus,17/01/2011,1,Amb,400,1104,Rewatered  drought,-0.802345598,0.08288999,412.2844716,0.656688137,0.522301283,6,0,1.420000017,16.89153099,18.17627907,16.09719086,399.1385803,400.3239746,13.31420803,14.34285831,69.10375214,74.44268036,300.2828064,0.009710004
E. globulus,17/01/2011,1,Amb,400,1104,Rewatered  drought,-0.845283929,0.082923896,413.2041059,0.65643118,0.522298891,6,0,1.420000017,16.89154816,18.17426109,16.09692574,399.1123352,400.3835144,13.31411362,14.34279919,69.10307312,74.44216919,300.2711487,0.023304129
E. globulus,17/01/2011,1,Amb,400,1104,Rewatered  drought,-0.86539381,0.083014028,413.6455072,0.656376148,0.522789244,6,0,1.420000017,16.89192581,18.17449379,16.09693909,399.1270142,400.4378357,13.31400871,14.34358692,69.10118866,74.44481659,300.2922363,0.001294666
E. globulus,17/01/2011,1,Amb,400,1104,Rewatered  drought,-0.848756656,0.083207258,413.2641027,0.656321683,0.523897111,6,0,1.420000017,16.892313,18.17554474,16.09673309,399.1520081,400.4286499,13.31382561,14.34553432,69.09842682,74.45297241,300.3065796,0.018772809
E. globulus,17/01/2011,1,Amb,400,1105,Well watered,-0.745901713,0.020988727,452.9323894,0.753052902,0.158107361,6,0,1.420000017,16.8919735,18.16935539,16.09583855,399.1973267,400.5601807,13.0618515,13.37331486,67.78738403,69.40379333,300.5032959,0.114579275
E. globulus,17/01/2011,1,Amb,400,1105,Well watered,-0.739581079,0.020891255,452.695046,0.753213394,0.15741672,6,0,1.420000017,16.89208794,18.16889954,16.09628868,399.1965637,400.5473328,13.06098747,13.37108612,67.78255463,69.39187622,300.5080261,0.071854956
E. globulus,17/01/2011,1,Amb,400,1105,Well watered,-0.663758206,0.020517376,447.6571213,0.753618452,0.154722318,6,0,1.420000017,16.89258385,18.16922379,16.09648323,399.2330627,400.4347839,13.06261921,13.36744976,67.78899384,69.3709259,300.4700317,-0.01294673
E. globulus,17/01/2011,1,Amb,400,1105,Well watered,-0.670761987,0.020674458,447.7996459,0.753531586,0.15587147,6,0,1.420000017,16.89353943,18.16990852,16.09691429,399.2071228,400.4219055,13.06206799,13.3691597,67.78230286,69.37587738,300.4723206,-0.0466084
E. globulus,17/01/2011,1,Amb,400,1105,Well watered,-0.691849579,0.020824609,449.0750925,0.753419388,0.156963225,6,0,1.420000017,16.89313316,18.17057991,16.09737396,399.1820068,400.4381104,13.06183052,13.3710947,67.78314972,69.38804626,300.4508057,-0.03689808
E. globulus,17/01/2011,1,Amb,400,1106,Well watered,-0.782327649,0.028898621,439.8296047,0.71209931,0.204794684,6,0,1.420000017,16.9443512,18.31616402,16.09604645,399.209137,400.6082458,13.57063389,13.97407818,70.20029449,72.28730011,300.313385,0.06020334
E. globulus,17/01/2011,1,Amb,400,1106,Well watered,-0.814728676,0.028942669,441.6263725,0.711545312,0.204941477,6,0,1.420000017,16.94473839,18.3142395,16.09646034,399.191925,400.6553345,13.57343674,13.97708702,70.21292877,72.3009491,300.3743591,0.084155634
E. globulus,17/01/2011,1,Amb,400,1106,Well watered,-0.785636764,0.028838845,440.1034216,0.711228995,0.204129619,6,0,1.420000017,16.9447422,18.31161308,16.09625244,399.1953735,400.6011353,13.57476902,13.97676086,70.21985626,72.29929352,300.4188538,0.084802739
E. globulus,17/01/2011,1,Amb,400,1106,Well watered,-0.758101305,0.028986502,438.3039032,0.710776515,0.205023879,6,0,1.420000017,16.94452858,18.30917549,16.09630966,399.2062988,400.556366,13.57435036,13.97810173,70.21839142,72.30695343,300.4195862,0.117171168
E. globulus,17/01/2011,1,Amb,400,1106,Well watered,-0.758101305,0.028986502,438.3039032,0.710776515,0.205023879,6,0,1.420000017,16.94452858,18.30917549,16.09630966,399.2062988,400.556366,13.57435036,13.97810173,70.21839142,72.30695343,300.4195862,0.117171168
E. globulus,17/01/2011,1,Amb,400,1107,Sustained drought,-0.395428615,0.000503699,1644.633976,0.706662718,0.003614624,6,0,1.420000017,16.91868591,18.29337311,16.09646606,399.1264648,399.9136658,13.99693108,14.00405216,72.49312592,72.53000641,300.291626,0.119111598
E. globulus,17/01/2011,1,Amb,400,1107,Sustained drought,-0.319436828,0.000549604,1320.1765,0.706675557,0.003944004,6,0,1.420000017,16.91929245,18.29499435,16.09633255,399.1697388,399.8048096,13.99831676,14.00608635,72.49740601,72.53764343,300.3066711,0.129469067
E. globulus,17/01/2011,1,Amb,400,1107,Sustained drought,-0.321439331,0.000429237,1586.883392,0.706887166,0.003081425,6,0,1.420000017,16.91970634,18.29577065,16.0967083,399.1665649,399.8063049,13.99892998,14.00500011,72.49867249,72.53011322,300.3164063,0.148890465
E. globulus,17/01/2011,1,Amb,400,1107,Sustained drought,-0.321520247,0.00063499,1201.084334,0.705976067,0.004551949,6,0,1.420000017,16.92022324,18.29334641,16.09676933,399.1776123,399.8163757,14.00186634,14.01083374,72.51180267,72.5582428,300.2992554,0.172841474
E. globulus,17/01/2011,1,Amb,400,1107,Sustained drought,-0.335759584,0.000593662,1295.367721,0.705857865,0.004255106,6,0,1.420000017,16.92070961,18.29212952,16.09720039,399.1824646,399.8498535,14.00206661,14.01044846,72.51038361,72.55378723,300.3269958,0.091922261
E. globulus,17/01/2011,1,Amb,640,1109,Sustained drought,-0.650671238,0.004098628,887.9727459,0.02868167,0.690585129,6,0,1.420000017,16.88367271,17.96084976,16.03157043,640.659729,641.9254761,13.6826067,13.73923683,70.97076416,71.26450348,299.7090454,-0.008739254
E. globulus,17/01/2011,1,Amb,640,1109,Sustained drought,-0.650671238,0.004098628,887.9727459,0.02868167,0.690585129,6,0,1.420000017,16.88367271,17.96084976,16.03157043,640.659729,641.9254761,13.6826067,13.73923683,70.97076416,71.26450348,299.7090454,-0.008739254
E. globulus,17/01/2011,1,Amb,640,1109,Sustained drought,-0.644479777,0.004202576,879.3762239,0.029400609,0.690432025,6,0,1.420000017,16.88385201,17.96074486,16.03162384,640.6721802,641.9246216,13.6826582,13.74070835,70.96981812,71.2709198,299.7059021,-0.000624234
E. globulus,17/01/2011,1,Amb,640,1109,Sustained drought,-0.62371995,0.004220089,870.4926984,0.029505757,0.690040073,6,0,1.420000017,16.884058,17.95825577,16.03183174,640.6845703,641.8953247,13.68303776,13.74129581,70.97136688,71.27354431,299.7042236,-0.004369638
E. globulus,17/01/2011,1,Amb,640,1109,Sustained drought,-0.644984968,0.004184943,880.6097767,0.029259418,0.689996542,6,0,1.420000017,16.88432884,17.95794678,16.03204346,640.6787109,641.932373,13.68379879,13.74157143,70.97283936,71.27248383,299.6991272,-0.002496929
E. globulus,17/01/2011,1,Amb,640,1111,Sustained drought,-0.689959382,0.018397096,690.9368285,0.179569422,0.974089612,6,0,1.420000017,16.96668053,18.06041527,16.0281601,639.628479,640.7794189,10.68277454,11.03830433,55.11468124,56.94893265,299.7002563,0.014981806
E. globulus,17/01/2011,1,Amb,640,1111,Sustained drought,-0.69100714,0.018341122,691.1860629,0.179013498,0.973996413,6,0,1.420000017,16.96522522,18.05877686,16.02898979,639.6001587,640.7539673,10.68270588,11.03715038,55.11914063,56.94795609,299.6875916,0.004369674
E. globulus,17/01/2011,1,Amb,640,1111,Sustained drought,-0.71405604,0.018243651,693.563818,0.178062702,0.973920679,6,0,1.420000017,16.96354485,18.05730247,16.02900696,639.583252,640.7844238,10.68357658,11.0361414,55.12870789,56.94799423,299.6854553,0.007490852
E. globulus,17/01/2011,1,Amb,640,1111,Sustained drought,-0.707403609,0.018261896,692.8834206,0.178189042,0.973682233,6,0,1.420000017,16.96168518,18.05519867,16.02887344,639.5595093,640.7472534,10.68261147,11.03543854,55.13192749,56.95283127,299.6753845,-0.002496954
E. globulus,17/01/2011,1,Amb,640,1111,Sustained drought,-0.713933083,0.018142727,693.8745406,0.177014084,0.973538028,6,0,1.420000017,16.96019363,18.05311394,16.02892494,639.5532227,640.7555542,10.68363857,11.03414249,55.14251709,56.95160675,299.6729126,-0.007490829
E. globulus,17/01/2011,1,Amb,640,1112,Rewatered  drought,-1.030269019,0.105784174,648.7275917,0.779960635,0.779673643,6,0,1.420000017,17.01189423,18.15644455,16.02919769,639.1758423,640.2385864,11.5647049,13.10552788,59.49603271,67.42298889,299.7380676,0.013733327
E. globulus,17/01/2011,1,Amb,640,1112,Rewatered  drought,-1.013472259,0.105734935,648.4373577,0.7796665,0.779704384,6,0,1.420000017,17.01214981,18.15686607,16.02951813,639.1804199,640.2099609,11.56574535,13.10598373,59.49946976,67.42316437,299.7386169,0.019975668
E. globulus,17/01/2011,1,Amb,640,1112,Rewatered  drought,-1.044200987,0.105522473,649.0015449,0.778272316,0.779743892,6,0,1.420000017,17.01247406,18.15636826,16.0297184,639.1595459,640.2523193,11.56786919,13.10535526,59.507267,67.41638184,299.7384338,0.021848438
E. globulus,17/01/2011,1,Amb,640,1112,Rewatered  drought,-1.068584186,0.105546065,649.4271718,0.778338176,0.779641718,6,0,1.420000017,17.01259613,18.15584946,16.02965927,639.1487427,640.2902222,11.56812477,13.10579491,59.50766754,67.41760254,299.7277832,0.003121185
E. globulus,17/01/2011,1,Amb,640,1112,Rewatered  drought,-1.06512359,0.10560784,649.4154402,0.778182453,0.779040718,6,0,1.420000017,17.01299858,18.15089607,16.02903748,639.203125,640.3378906,11.56820297,13.10568523,59.5048027,67.41333771,299.7044678,0.010612108
E. globulus,17/01/2011,1,Amb,640,1114,Well watered,-0.703232003,0.024388377,677.6956946,0.242007448,0.995242848,6,0,1.420000017,16.77589226,17.51524162,16.0327034,640.4110718,641.5081177,9.646202087,10.12578869,50.37350464,52.87796021,299.7042847,0.028714573
E. globulus,17/01/2011,1,Amb,640,1114,Well watered,-0.704321044,0.024456459,677.606263,0.242603924,0.995006815,6,0,1.420000017,16.77610779,17.5142765,16.033041,640.3723145,641.4707642,9.645752907,10.12650871,50.37253571,52.88316345,299.7120667,0.02496931
E. globulus,17/01/2011,1,Amb,640,1114,Well watered,-0.703045869,0.024602134,677.2440123,0.243916365,0.994587972,6,0,1.420000017,16.77611923,17.51314926,16.03307724,640.3634644,641.4576416,9.645703316,10.12904072,50.37335587,52.89751816,299.7232056,0.027466409
E. globulus,17/01/2011,1,Amb,640,1114,Well watered,-0.708862853,0.024933164,677.0702992,0.246883272,0.993533377,6,0,1.420000017,16.77616501,17.50919342,16.03306389,640.397583,641.4995728,9.645495415,10.1347084,50.37140274,52.9262085,299.7236633,0.034332898
E. globulus,17/01/2011,1,Amb,640,1114,Well watered,-0.708105499,0.025098079,676.6839138,0.248336851,0.992996543,6,0,1.420000017,16.77651405,17.50708199,16.03313255,640.352356,641.4509888,9.644630432,10.13672352,50.36912155,52.93907928,299.7232056,0.059302647
E. globulus,17/01/2011,1,Amb,640,1116,Rewatered  drought,-0.887475521,0.311296838,641.1612455,1.011973355,0.389354438,6,0,1.420000017,16.95245361,17.83809662,16.0287323,639.2191772,639.6999512,14.60159492,16.59420013,75.38452911,85.671875,299.6621094,-0.024345379
E. globulus,17/01/2011,1,Amb,640,1116,Rewatered  drought,-0.863511676,0.310916022,641.0251694,1.010921498,0.389330355,6,0,1.420000017,16.95120049,17.83786201,16.02759933,639.2701416,639.7042847,14.60397434,16.59456444,75.40087128,85.67835999,299.6535645,-0.016854536
E. globulus,17/01/2011,1,Amb,640,1116,Rewatered  drought,-0.938051741,0.309925482,641.5763657,1.009183103,0.389689606,6,0,1.420000017,16.95111465,17.83888245,16.02677155,639.2050171,639.7903442,14.60513306,16.59189415,75.40906525,85.66709137,299.7156067,0.003745462
E. globulus,17/01/2011,1,Amb,640,1116,Rewatered  drought,-0.890399394,0.311225487,641.2607132,1.011852889,0.389377675,6,0,1.420000017,16.95125389,17.84023094,16.02681732,639.2948608,639.7813721,14.60490131,16.59682846,75.40685272,85.69141388,299.7276306,0.02809098
E. globulus,17/01/2011,1,Amb,640,1116,Rewatered  drought,-0.90934404,0.310941687,641.3640813,1.011636733,0.3895996,6,0,1.420000017,16.95123863,17.84235001,16.02710915,639.2425537,639.7672729,14.60532475,16.59674644,75.41182709,85.69416046,299.7396851,0.039951634
E. globulus,17/01/2011,1,Amb,640,1118,Well watered,-1.278860228,0.169862596,648.6552892,0.823613076,0.533792741,6,0,1.420000017,16.77921486,17.51249504,16.03165436,639.3864746,640.8898315,13.1137104,14.73809338,68.43644714,76.91359711,299.735199,0.043071587
E. globulus,17/01/2011,1,Amb,640,1118,Well watered,-1.295330798,0.170125875,648.8396761,0.822667897,0.532442882,6,0,1.420000017,16.7791996,17.50250816,16.03120041,639.3712158,640.9088745,13.11635208,14.73902798,68.44985199,76.91805267,299.7059021,0.042447776
E. globulus,17/01/2011,1,Amb,640,1118,Well watered,-1.374220986,0.170035327,649.7512983,0.821242845,0.531775726,6,0,1.420000017,16.77941132,17.49596024,16.03144073,639.2955322,640.9929199,13.11744595,14.73741245,68.4546051,76.90855408,299.6876221,0.04307209
E. globulus,17/01/2011,1,Amb,640,1118,Well watered,-1.386828884,0.170196011,649.9126025,0.821175346,0.53127854,6,0,1.420000017,16.77967834,17.49314499,16.0315876,639.3087158,641.0314331,13.11908245,14.73897362,68.46126556,76.91457367,299.6764526,0.030587351
E. globulus,17/01/2011,1,Amb,640,1118,Well watered,-1.389729621,0.170189613,649.9499532,0.821362073,0.531418797,6,0,1.420000017,16.7796154,17.49532127,16.03208542,639.3116455,641.039856,13.12005234,14.74025249,68.46694183,76.92194366,299.6870422,0.025593214
E. globulus,17/01/2011,1,Amb,640,1135,Rewatered  drought,-1.034059774,0.070393667,655.8460694,0.584586113,0.85793841,6,0,1.420000017,17.00680351,18.21310425,16.03089905,639.0009155,640.3217163,11.24430943,12.40014553,57.8575592,63.80491257,299.6984558,-0.029963316
E. globulus,17/01/2011,1,Amb,640,1135,Rewatered  drought,-1.039077791,0.070384631,656.0040143,0.584607885,0.858085767,6,0,1.420000017,17.00803185,18.21474266,16.03144836,639.0298462,640.3605347,11.2448597,12.40066433,57.85666656,63.80347061,299.7176208,-0.008115074
E. globulus,17/01/2011,1,Amb,640,1135,Rewatered  drought,-1.040357088,0.070150717,656.1030398,0.582704991,0.858023676,6,0,1.420000017,17.00893784,18.21297455,16.03154755,639.0146484,640.3504028,11.24669552,12.39878654,57.86358261,63.79102325,299.7055664,0.026842335
E. globulus,17/01/2011,1,Amb,640,1135,Rewatered  drought,-1.065885859,0.069947389,656.8016706,0.58135694,0.858399753,6,0,1.420000017,17.00954437,18.21435356,16.03181458,638.9922485,640.3807373,11.24761772,12.39699078,57.86542892,63.77858734,299.7198486,0.036830224
E. globulus,17/01/2011,1,Amb,640,1135,Rewatered  drought,-1.037328077,0.06996431,656.1115494,0.581296229,0.858110646,6,0,1.420000017,17.00971985,18.21282005,16.03152466,639.0378418,640.3692627,11.24862957,12.39789009,57.86984634,63.78234863,299.7176208,0.030587878
E. globulus,17/01/2011,1,Amb,640,1136,Rewatered  drought,-0.858544395,0.361751283,637.1296458,1.811963013,0.618306975,6,0,1.420000017,16.96881294,17.82123184,16.02957153,639.329895,638.7317505,10.70577049,14.28103161,55.22942734,73.67365265,299.7408447,-0.015695147
E. globulus,17/01/2011,1,Amb,640,1136,Rewatered  drought,-0.841713532,0.36135388,637.0140491,1.810539407,0.618381361,6,0,1.420000017,16.97037697,17.82032204,16.02989197,639.3327026,638.7027588,10.70606327,14.27871513,55.22701263,73.65647125,299.7247925,0.007490821
E. globulus,17/01/2011,1,Amb,640,1136,Rewatered  drought,-0.872141901,0.360679641,637.230461,1.808504457,0.618606269,6,0,1.420000017,16.97118568,17.81928062,16.03023148,639.3182983,638.751709,10.70663357,14.27517414,55.22694397,73.63417816,299.7339172,0.035581686
E. globulus,17/01/2011,1,Amb,640,1136,Rewatered  drought,-0.875677382,0.360706329,637.2436452,1.807583486,0.618268735,6,0,1.420000017,16.97171021,17.81593895,16.03047943,639.3009033,638.7425537,10.70692635,14.27396202,55.22769928,73.62693024,299.7080383,0.04432109
E. globulus,17/01/2011,1,Amb,640,1136,Rewatered  drought,-0.861263024,0.360534799,637.1537575,1.806638118,0.61818752,6,0,1.420000017,16.97066307,17.814291,16.03056908,639.3132935,638.727356,10.70735645,14.27250099,55.23416901,73.62505341,299.7106323,0.045569699
E. globulus,17/01/2011,1,Amb,640,1139,Well watered,-0.913510628,0.007353787,832.9182495,0.04834655,0.649856342,6,0,1.420000017,16.93606758,18.01270485,16.03050613,639.2998047,641.0666504,14.12317753,14.2185936,72.9865036,73.47960663,299.6924744,0.031211952
E. globulus,17/01/2011,1,Amb,640,1139,Well watered,-0.978070519,0.00730419,848.4684909,0.048009956,0.649691298,6,0,1.420000017,16.93609428,18.01173019,16.03038025,639.2472534,641.1436157,14.12423611,14.21897984,72.99182129,73.48144531,299.717804,0.036829975
E. globulus,17/01/2011,1,Amb,640,1139,Well watered,-0.942948092,0.007308236,840.6177825,0.048031635,0.649637252,6,0,1.420000017,16.93593979,18.01167297,16.03093147,639.2662354,641.0922852,14.12442684,14.21921444,72.9947052,73.48456573,299.7142944,0.026842283
E. globulus,17/01/2011,1,Amb,640,1139,Well watered,-0.923702324,0.007027843,844.4498429,0.046211388,0.649801332,6,0,1.420000017,16.93659401,18.01327133,16.03051949,639.321106,641.1109009,14.12899876,14.220191,73.01256561,73.4838028,299.7245178,0.036829654
E. globulus,17/01/2011,1,Amb,640,1139,Well watered,-0.899516097,0.006832633,844.7392749,0.044963054,0.650226812,6,0,1.420000017,16.93707085,18.01527214,16.03109169,639.3428345,641.0858154,14.12971497,14.21844387,73.01457214,73.47307587,299.724762,0.057428945
E. globulus,17/01/2011,1,Amb,640,1142,Well watered,-0.893321538,0.034872181,673.9467281,0.31363267,0.907384881,6,0,1.420000017,16.92662811,18.16523361,16.02099609,640.3777466,641.7632446,11.22149181,11.84196091,58.04059601,61.24982834,299.694519,0.021224272
E. globulus,17/01/2011,1,Amb,640,1142,Well watered,-0.919616814,0.034815744,675.2711663,0.313108165,0.907309186,6,0,1.420000017,16.92623711,18.16340828,16.02109909,640.3577881,641.7965698,11.22080803,11.84023476,58.03892136,61.2428627,299.6973267,0.004993945
E. globulus,17/01/2011,1,Amb,640,1142,Well watered,-0.899358354,0.0347247,674.4390639,0.312189773,0.906956281,6,0,1.420000017,16.92545509,18.15818787,16.02121162,640.3974609,641.796936,11.2194109,11.83705425,58.03384781,61.2286911,299.6820374,-0.004993942
E. globulus,17/01/2011,1,Amb,640,1142,Well watered,-0.898466718,0.034691816,674.4210666,0.311766492,0.906577118,6,0,1.420000017,16.92484283,18.15506935,16.02115631,640.3789673,641.7772217,11.21980476,11.83661461,58.0388031,61.22948837,299.6802673,0.015606051
E. globulus,17/01/2011,1,Amb,640,1142,Well watered,-0.900892972,0.034696489,674.5374748,0.311744566,0.906397382,6,0,1.420000017,16.92385292,18.15259361,16.02093697,640.3807983,641.7839355,11.21837997,11.83514786,58.03514099,61.225811,299.6800232,0.018727263
E. globulus,17/01/2011,1,Amb,640,1143,Sustained drought,-0.724833308,0.011311312,734.1580269,0.109176147,0.95782232,6,0,1.420000017,17.0627079,18.42194366,16.02765465,640.3144531,641.6257324,11.4628315,11.67891598,58.77311325,59.88103867,299.6080627,0.026634729
