Species,Date,Day,Temp,CO2,Potnum,Water,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi,CiCa
E. globulus,2011/01/17,1,Elv,640,1041,Rewatered  drought,10.78602418,0.39961172,548.9440098,6.644414319,2.032925715,6,0,1.420000017,32.66441345,34.13366699,32.01507187,639.7662964,621.8627319,25.86768341,33.57416153,52.06313705,67.57374573,499.9430542,1997.637085,0.88274145
E. globulus,2011/01/17,1,Elv,640,1041,Rewatered  drought,10.73695638,0.409439298,550.5029695,6.67143,2.003194486,6,0,1.420000017,32.66470337,34.04509735,32.01610184,639.7417603,621.8748169,25.86812592,33.60654831,52.0629921,67.6375885,499.8868713,1999.062012,0.885231166
E. globulus,2011/01/17,1,Elv,640,1041,Rewatered  drought,10.66164929,0.415866825,551.6680496,6.695589658,1.986434952,6,0,1.420000017,32.66574097,33.99693298,32.01633453,639.6755371,621.8798218,25.8640995,33.63082504,52.05135345,67.68184662,499.8563232,1999.87854,0.887097523
E. globulus,2011/01/17,1,Elv,640,1041,Rewatered  drought,10.7986661,0.413908857,550.692366,6.700065383,1.994942285,6,0,1.420000017,32.66566467,34.02455902,32.01530838,639.7886353,621.8275757,25.85723495,33.62828827,52.0375061,67.67668915,499.913208,2000.452026,0.885602999
E. globulus,2011/01/17,1,Elv,640,1041,Rewatered  drought,10.81117129,0.40486316,549.4740276,6.675733065,2.021870958,6,0,1.420000017,32.6669426,34.10450745,32.0152359,639.8094482,621.8529053,25.85543251,33.59783173,52.03032303,67.61077881,499.9568787,2000.230469,0.88360772
E. globulus,2011/01/17,1,Elv,640,1042,Well watered,13.40101098,0.312998164,516.9169214,6.169877859,2.29055814,6,0,1.420000017,32.91704559,35.38956833,32.0127449,640.3262329,619.656311,27.71817398,34.86419678,55.03235626,69.22025299,499.9790955,1999.00708,0.834199398
E. globulus,2011/01/17,1,Elv,640,1042,Well watered,13.48344744,0.312423663,516.1949358,6.174446789,2.295625183,6,0,1.420000017,32.92131424,35.40823746,32.01324844,640.3682861,619.5960693,27.72168159,34.87307358,55.02610397,69.22124481,499.9690857,1999.043457,0.833115253
E. globulus,2011/01/17,1,Elv,640,1042,Well watered,13.55758743,0.311999315,515.5498972,6.179007351,2.299815929,6,0,1.420000017,32.92468643,35.42402649,32.01408386,640.3861084,619.5233765,27.72532654,34.8814888,55.0230217,69.22497559,500.0004883,1998.993652,0.832171822
E. globulus,2011/01/17,1,Elv,640,1042,Well watered,13.4587277,0.312123768,516.2567074,6.181585472,2.29998908,6,0,1.420000017,32.92677307,35.42707062,32.01260757,640.3637085,619.6171265,27.73063278,34.88967514,55.02680206,69.23272705,500.0036316,1998.825684,0.833186633
E. globulus,2011/01/17,1,Elv,640,1042,Well watered,13.46005682,0.312545039,516.3113802,6.191528518,2.301094052,6,0,1.420000017,32.92893982,35.4343605,32.01255798,640.3536377,619.5976563,27.73135376,34.90201187,55.02138901,69.24859619,499.9902344,1998.687622,0.833301054
E. globulus,2011/01/17,1,Elv,640,1044,Well watered,12.73119688,0.446464572,542.8544715,7.29610028,2.049116668,6,0,1.420000017,32.50587463,33.65513229,32.01339722,640.7678833,620.0587158,23.56777382,32.0437355,47.77941132,64.96289063,499.9295349,1999.156006,0.875488817
E. globulus,2011/01/17,1,Elv,640,1044,Well watered,12.86958463,0.447427438,542.2872451,7.300658795,2.04705686,6,0,1.420000017,32.50701904,33.6497345,32.01398849,640.8690186,619.9904785,23.5670433,32.0484581,47.77495956,64.96842957,499.9178162,1999.499512,0.874670279
E. globulus,2011/01/17,1,Elv,640,1044,Well watered,12.97335676,0.445093508,541.4661721,7.298374283,2.054494757,6,0,1.420000017,32.50790787,33.67424774,32.01434708,640.9438477,619.9429321,23.567276,32.04603577,47.772892,64.96006775,499.9191284,1999.367798,0.873412929
E. globulus,2011/01/17,1,Elv,640,1044,Well watered,12.89283255,0.450238123,542.5196076,7.314925174,2.041337298,6,0,1.420000017,32.50904083,33.63681793,32.01419449,640.9049072,619.9871216,23.5698185,32.06794357,47.77506256,65.00041199,499.8997192,1999.225098,0.875049801
E. globulus,2011/01/17,1,Elv,640,1044,Well watered,12.77447453,0.451552941,543.2405314,7.321776365,2.038734236,6,0,1.420000017,32.5095787,33.63105392,32.01362228,640.8082275,620.0275879,23.57144356,32.07722473,47.77677536,65.01707458,499.9127502,1999.093628,0.87615542
E. globulus,2011/01/17,1,Elv,640,1046,Sustained drought,0.362606078,0.00588617,506.936807,0.217827262,3.548132637,6,0,1.420000017,32.68326569,35.86817169,32.01127625,640.5278931,639.9252319,23.60736465,23.86263084,47.39375305,47.90621567,499.7825928,1999.043457,0.792181308
E. globulus,2011/01/17,1,Elv,640,1046,Sustained drought,0.188184027,0.005795503,552.4861387,0.214229915,3.543993117,6,0,1.420000017,32.68458176,35.85452271,32.01094818,640.3988647,640.0083618,23.60847092,23.85951042,47.39247894,47.89642715,499.8061829,1999.088623,0.863248313
E. globulus,2011/01/17,1,Elv,640,1046,Sustained drought,0.349815041,0.005875868,510.2440262,0.216994177,3.540868633,6,0,1.420000017,32.68576431,35.84505844,32.01077652,640.5239258,639.9373169,23.60573387,23.8599987,47.38367844,47.89406204,499.833252,1999.071289,0.797334384
E. globulus,2011/01/17,1,Elv,640,1046,Sustained drought,0.239123184,0.00581743,539.0480355,0.215143251,3.545714376,6,0,1.420000017,32.68639374,35.85929108,32.01110458,640.5057373,640.0534058,23.60575294,23.8578434,47.382164,47.88817215,499.8453369,1999.099243,0.842192278
E. globulus,2011/01/17,1,Elv,640,1046,Sustained drought,0.277975072,0.005857989,529.1162866,0.216725599,3.547122381,6,0,1.420000017,32.6870575,35.86401749,32.01160812,640.5342407,640.0340576,23.60529518,23.85924149,47.37934113,47.88905334,499.841156,1999.109497,0.826700205
E. globulus,2011/01/17,1,Elv,640,1047,Sustained drought,0.549896065,0.006061062,463.2940788,0.207259125,3.279968756,6,0,1.420000017,32.87018204,35.65359497,32.01221085,640.0770264,639.2580566,25.58892441,25.83124161,50.88191605,51.36374664,499.9365234,2000.420898,0.724737176
E. globulus,2011/01/17,1,Elv,640,1047,Sustained drought,0.601778646,0.00607003,450.1546158,0.207327297,3.276268293,6,0,1.420000017,32.87108994,35.64279938,32.01278305,640.1156006,639.234314,25.59108543,25.83348274,50.88348389,51.36545181,499.9345398,2000.276245,0.704209092
E. globulus,2011/01/17,1,Elv,640,1047,Sustained drought,0.579832468,0.005941878,452.5819306,0.203511071,3.284871149,6,0,1.420000017,32.87364197,35.66913605,32.01277924,640.1528931,639.3008423,25.59461784,25.83255768,50.88302231,51.3560524,499.9260254,2000.098022,0.707932636
E. globulus,2011/01/17,1,Elv,640,1047,Sustained drought,0.575712246,0.005950191,453.8823067,0.20381208,3.285135959,6,0,1.420000017,32.87422943,35.670681,32.01221085,640.1571045,639.3097534,25.59664536,25.83493996,50.8853035,51.35902786,499.9188538,1999.993408,0.7099568
E. globulus,2011/01/17,1,Elv,640,1047,Sustained drought,0.534119868,0.005936853,464.4879399,0.203553536,3.288255111,6,0,1.420000017,32.87617493,35.68069839,32.01316071,640.1326904,639.3355103,25.59811401,25.83608818,50.88271332,51.35574722,499.9563904,1999.869873,0.726516723
E. globulus,2011/01/17,1,Elv,640,1048,Rewatered  drought,14.34230767,0.446689818,533.8220175,6.955610206,1.950872433,6,0,1.420000017,32.83671188,34.56661987,32.01300812,639.5962524,617.2331543,27.64021492,35.68922043,55.12861633,71.18241882,499.9899597,1999.555908,0.864862838
E. globulus,2011/01/17,1,Elv,640,1048,Rewatered  drought,14.29033108,0.445184376,533.8736846,6.951571945,1.954696639,6,0,1.420000017,32.83955002,34.57841492,32.01335144,639.5646362,617.2607422,27.64104462,35.68753052,55.12082291,71.16685486,499.8570251,2000.345703,0.864907887
E. globulus,2011/01/17,1,Elv,640,1048,Rewatered  drought,14.2107226,0.441676573,533.8209051,6.943615564,1.964186465,6,0,1.420000017,32.83999634,34.60739136,32.01290894,639.5501099,617.3443604,27.64310074,35.6813736,55.12373352,71.15303802,499.7982483,2000.536499,0.864705243
E. globulus,2011/01/17,1,Elv,640,1048,Rewatered  drought,14.28272971,0.440491457,533.2827189,6.944266325,1.968341228,6,0,1.420000017,32.84182739,34.62165833,32.01164246,639.6013794,617.3071899,27.64419365,35.68385696,55.11988831,71.15020752,499.7573547,2000.467041,0.863885481
E. globulus,2011/01/17,1,Elv,640,1048,Rewatered  drought,14.16629681,0.439385676,533.7017795,6.93905143,1.97060125,6,0,1.420000017,32.84328079,34.62978745,32.0105896,639.4993896,617.3505859,27.65358734,35.68643188,55.13380051,71.14912415,499.8046265,2000.410645,0.86450356
E. globulus,2011/01/17,1,Amb,400,1049,Well watered,8.518255505,0.286391433,319.8745534,5.366675778,2.161318677,6,0,1.420000017,28.85380936,31.87399673,27.97470856,400.8414307,388.1290283,19.62229156,25.89109612,49.02822495,64.69145203,500.3563232,1998.598511,0.824144885
E. globulus,2011/01/17,1,Amb,400,1049,Well watered,8.50800852,0.286241213,319.9537566,5.365811947,2.161912213,6,0,1.420000017,28.85462379,31.87741661,27.97566605,400.8717041,388.1717529,19.62646675,25.89422417,49.03659821,64.69654846,500.3577576,1998.546875,0.824258216
E. globulus,2011/01/17,1,Amb,400,1049,Well watered,8.489408586,0.286137486,320.0726669,5.367428662,2.163178087,6,0,1.420000017,28.85768509,31.88512802,27.97611618,400.8743286,388.1960754,19.63293457,25.90237808,49.04393768,64.70528412,500.3697205,1998.390381,0.824512887
E. globulus,2011/01/17,1,Amb,400,1049,Well watered,8.662990477,0.285732289,318.7239442,5.365454153,2.164910898,6,0,1.420000017,28.86076927,31.89298439,27.97623062,400.921814,388.0380859,19.63937378,25.90612984,49.05136108,64.70322418,500.3982239,1998.59314,0.821372839
E. globulus,2011/01/17,1,Amb,400,1049,Well watered,8.729273039,0.285108057,318.1435795,5.359095967,2.16627575,6,0,1.420000017,28.86161041,31.89642334,27.97592926,400.957489,387.9973755,19.64235497,25.90177536,49.05629349,64.68904114,500.393219,1998.705933,0.819963225
E. globulus,2011/01/17,1,Amb,400,1051,Rewatered  drought,19.17368045,0.756729577,306.584795,7.385232181,1.439379218,6,0,1.420000017,28.40262985,30.06521225,27.97590065,399.6530151,373.3544312,19.83172226,28.43590736,50.93181992,73.02908325,500.3536987,2000.481079,0.821162867
E. globulus,2011/01/17,1,Amb,400,1051,Rewatered  drought,19.08743039,0.758186319,306.9390702,7.393854873,1.439276042,6,0,1.420000017,28.40233803,30.06344604,27.97600555,399.5667725,373.3685913,19.81832886,28.43227577,50.89886093,73.02182007,500.3720703,2000.276001,0.822080586
E. globulus,2011/01/17,1,Amb,400,1051,Rewatered  drought,19.11777954,0.75767452,306.8026719,7.393391872,1.439829424,6,0,1.420000017,28.40139198,30.06160927,27.97715378,399.5861816,373.3541565,19.80946159,28.42223167,50.87884521,72.99997711,500.4142761,2000.200562,0.821747037
E. globulus,2011/01/17,1,Amb,400,1051,Rewatered  drought,18.97124442,0.757832534,307.3560659,7.393279319,1.439617546,6,0,1.420000017,28.39991379,30.05670738,27.9763279,399.5126038,373.4545898,19.79949379,28.41249847,50.85725021,72.98072815,500.3980408,2000.251465,0.823007868
E. globulus,2011/01/17,1,Amb,400,1051,Rewatered  drought,19.20112707,0.755598292,306.4089748,7.377186025,1.439284669,6,0,1.420000017,28.39868355,30.04563713,27.97423553,399.6463013,373.3210449,19.7942791,28.38874245,50.84725571,72.92458344,500.3982239,2000.318115,0.820765341
E. globulus,2011/01/17,1,Amb,400,1052,Rewatered  drought,13.1172763,0.261751791,277.768271,4.694320265,2.038722686,6,0,1.420000017,28.56496429,31.26255798,27.97372627,399.4325867,381.5578003,20.03787231,25.52257919,50.86301804,64.78508759,500.428833,2000.935791,0.727984779
E. globulus,2011/01/17,1,Amb,400,1052,Rewatered  drought,13.11093096,0.261519886,277.7632449,4.690594259,2.038638993,6,0,1.420000017,28.56456375,31.25906181,27.97400665,399.443512,381.5788879,20.03427696,25.5143795,50.85485458,64.76550293,500.4559631,2000.373047,0.727931376
E. globulus,2011/01/17,1,Amb,400,1052,Rewatered  drought,13.43728179,0.26069896,274.9686179,4.681878478,2.040274935,6,0,1.420000017,28.56360435,31.26182556,27.97531891,399.56604,381.3131409,20.03433037,25.50504875,50.85808182,64.74575043,500.3876953,2000.245239,0.721109735
E. globulus,2011/01/17,1,Amb,400,1052,Rewatered  drought,13.47953308,0.260937421,274.7375431,4.687448588,2.041118936,6,0,1.420000017,28.56453705,31.26458549,27.97686195,399.6123047,381.3069458,20.02677345,25.50379372,50.83614731,64.73906708,500.4072266,2000.267822,0.720515443
E. globulus,2011/01/17,1,Amb,400,1052,Rewatered  drought,13.34835975,0.261335471,275.8601821,4.694012031,2.041348196,6,0,1.420000017,28.56537437,31.26606178,27.97656059,399.5457764,381.3950806,20.02085686,25.50527191,50.8188324,64.73989105,500.431488,2000.274658,0.72329245
E. globulus,2011/01/17,1,Amb,400,1055,Well watered,10.78049641,0.478099954,327.2313434,6.370097474,1.710782471,6,0,1.420000017,28.54362106,30.5040741,27.97330284,399.324585,383.4693298,19.42346191,26.85636711,49.38642883,68.28546143,500.3981323,2000.940918,0.853344239
E. globulus,2011/01/17,1,Amb,400,1055,Well watered,10.69823765,0.476820832,327.5587134,6.362541622,1.712182956,6,0,1.420000017,28.5437851,30.50570679,27.97460747,399.3052063,383.5524597,19.42281532,26.84649086,49.38417816,68.25950623,500.4310608,2000.890259,0.854012809
E. globulus,2011/01/17,1,Amb,400,1055,Well watered,10.69157366,0.477901985,327.7416119,6.36895129,1.711013619,6,0,1.420000017,28.5423851,30.50096512,27.97494316,399.3686829,383.621521,19.41566849,26.8463192,49.36996078,68.26454163,500.4650574,2000.832642,0.854335834
E. globulus,2011/01/17,1,Amb,400,1055,Well watered,10.69073044,0.478471072,327.7928632,6.371381642,1.710148398,6,0,1.420000017,28.54208565,30.49771118,27.97437096,399.3692932,383.6219788,19.41333389,26.84683609,49.3648262,68.26696777,500.4637146,2000.830811,0.854468413
E. globulus,2011/01/17,1,Amb,400,1055,Well watered,10.60795343,0.477951476,328.1677427,6.368142455,1.710675775,6,0,1.420000017,28.54223824,30.49766922,27.97467995,399.3352356,383.6880798,19.41160774,26.84140396,49.36006165,68.25263214,500.4615784,2000.803955,0.855298249
E. globulus,2011/01/17,1,Amb,400,1058,Sustained drought,7.287525518,0.054724937,158.1238356,1.535649546,2.797809243,6,0,1.420000017,28.9048481,32.59704208,27.97148514,400.4131775,390.954071,19.70650864,21.50844002,49.04540634,53.53003693,500.3365173,1999.096436,0.404456296
E. globulus,2011/01/17,1,Amb,400,1058,Sustained drought,7.258225545,0.054507396,158.1393753,1.529651938,2.797604508,6,0,1.420000017,28.90590286,32.59704971,27.97204399,400.3518066,390.9307251,19.71551895,21.51040268,49.06509399,53.53193665,500.3383179,1999.13501,0.404520201
E. globulus,2011/01/17,1,Amb,400,1058,Sustained drought,7.324838834,0.054608724,156.4223712,1.534055852,2.800581977,6,0,1.420000017,28.90579414,32.61175919,27.9728508,400.3075867,390.8053284,19.72161102,21.52153969,49.08078003,53.56023026,500.3666992,1999.19873,0.400256496
E. globulus,2011/01/17,1,Amb,400,1058,Sustained drought,7.313039716,0.05452922,156.5682849,1.534665678,2.805512507,6,0,1.420000017,28.90522194,32.63360977,27.97233582,400.4237976,390.9359741,19.73278809,21.53325653,49.11004639,53.59096909,500.4095459,1999.237061,0.400495977
E. globulus,2011/01/17,1,Amb,400,1058,Sustained drought,7.35465004,0.054604127,155.6229956,1.537221308,2.806431606,6,0,1.420000017,28.90563393,32.63936234,27.97296143,400.477478,390.9380493,19.73663902,21.54018974,49.11834335,53.60681915,500.3826904,1999.236938,0.398075848
E. globulus,2011/01/17,1,Amb,400,1059,Sustained drought,4.943386936,0.035430427,152.6226207,1.079660319,3.005315145,6,0,1.420000017,28.87266541,32.80688858,27.97746086,400.6825256,394.24646,18.71042824,19.97879982,46.73455811,49.90267181,500.526825,1998.700195,0.387124898
E. globulus,2011/01/17,1,Amb,400,1059,Sustained drought,5.187784202,0.035317199,140.7582939,1.076651354,3.006287678,6,0,1.420000017,28.87612152,32.8119545,27.97718811,400.8403931,394.1115417,18.71821785,19.98331451,46.7447052,49.90401077,500.4216614,1999.281982,0.357153442
E. globulus,2011/01/17,1,Amb,400,1059,Sustained drought,5.118773152,0.035624688,145.8853715,1.086565806,3.008344713,6,0,1.420000017,28.87887955,32.82444763,27.97776413,400.8342285,394.1825867,18.72104454,19.99791718,46.74433899,49.93254471,500.3647461,1999.427612,0.370095931
E. globulus,2011/01/17,1,Amb,400,1059,Sustained drought,5.144859521,0.03542333,143.4355191,1.082659719,3.014044471,6,0,1.420000017,28.88186836,32.84630203,27.97864914,400.8901978,394.2087097,18.73015022,20.00249863,46.75892258,49.93527603,500.3364563,1999.348267,0.363856798
E. globulus,2011/01/17,1,Amb,400,1059,Sustained drought,5.15316278,0.035395937,142.8736099,1.081779702,3.013871109,6,0,1.420000017,28.88239479,32.84675217,27.9783783,400.8854065,394.1948547,18.73422623,20.0054493,46.76781082,49.94127274,500.3708191,1999.28186,0.362444127
E. globulus,2011/01/17,1,Elv,640,1062,Rewatered  drought,12.71789297,0.214437692,492.8894022,4.637939461,2.374285034,6,0,1.420000017,32.69406128,34.95600128,32.00088882,640.5553589,621.8341675,27.27834702,32.66177368,54.83304596,65.6544342,500.0297852,1999.854004,0.792638018
E. globulus,2011/01/17,1,Elv,640,1062,Rewatered  drought,12.67234811,0.214230627,493.2404452,4.62799236,2.371277644,6,0,1.420000017,32.69066238,34.9401207,32.00007629,640.5335083,621.8723145,27.26961327,32.64213943,54.82619476,65.62778473,499.9798584,2000.121948,0.79315389
E. globulus,2011/01/17,1,Elv,640,1062,Rewatered  drought,12.62732996,0.213043519,493.0794967,4.612105262,2.374606327,6,0,1.420000017,32.68548965,34.94145203,32.00045776,640.482666,621.8866577,27.25858116,32.61300278,54.81989288,65.58820343,499.9633179,2000.508545,0.79287679
E. globulus,2011/01/17,1,Elv,640,1062,Rewatered  drought,12.4766943,0.212517717,494.1886775,4.601787286,2.374439438,6,0,1.420000017,32.68183517,34.934021,32.00059509,640.3808594,621.9733276,27.24913406,32.59155655,54.81201172,65.55836487,499.9763184,2000.78894,0.79454963
E. globulus,2011/01/17,1,Elv,640,1062,Rewatered  drought,12.45984835,0.212254925,494.2379496,4.59618406,2.374143704,6,0,1.420000017,32.68000412,34.92893982,32.00115967,640.3783569,621.9943848,27.24237633,32.57857513,54.80419922,65.53916931,499.956665,2001.028931,0.794601948
E. globulus,2011/01/17,1,Elv,640,1063,Rewatered  drought,20.28993976,0.842801319,533.6263334,9.902244226,1.784319873,6,0,1.420000017,32.6648407,33.50989914,32.0109024,639.4867554,607.9033813,22.79764175,34.27735901,45.80432129,68.86901855,499.8113403,1999.798828,0.877814386
E. globulus,2011/01/17,1,Elv,640,1063,Rewatered  drought,20.24786971,0.841995333,533.6899084,9.901549899,1.785269948,6,0,1.420000017,32.66572571,33.51347351,32.01132202,639.4246826,607.8931885,22.79937553,34.27800751,45.80587387,68.86740875,499.8232117,1999.836548,0.877933687
E. globulus,2011/01/17,1,Elv,640,1063,Rewatered  drought,20.19245567,0.842282636,533.8964329,9.904234192,1.785376711,6,0,1.420000017,32.66709137,33.51572418,32.01127625,639.3988037,607.9320679,22.80176926,34.28321075,45.80755615,68.87316895,499.8336792,1999.802856,0.878217257
E. globulus,2011/01/17,1,Elv,640,1063,Rewatered  drought,20.28061434,0.846065436,533.748322,9.919712693,1.783148831,6,0,1.420000017,32.66835403,33.51361084,32.01130295,639.4179077,607.8380127,22.80106544,34.29922485,45.80311966,68.90079498,499.8786621,1999.781738,0.878109481
E. globulus,2011/01/17,1,Elv,640,1063,Rewatered  drought,20.34944708,0.846630642,533.5388938,9.926235261,1.78356355,6,0,1.420000017,32.66907501,33.5168457,32.01156235,639.4620361,607.7994385,22.80034447,34.30447006,45.79986954,68.90862274,499.9452209,1999.736572,0.877820643
E. globulus,2011/01/17,1,Elv,640,1064,Sustained drought,2.592406835,0.012967124,293.2511826,0.363522013,2.708763012,6,0,1.420000017,32.68221664,34.4331398,32.0173912,640.0341797,636.6448364,27.25918198,27.683424,54.85704041,55.71079254,499.8917542,1998.893555,0.460619746
E. globulus,2011/01/17,1,Elv,640,1064,Sustained drought,2.760546353,0.013098326,276.0308247,0.367424628,2.710628879,6,0,1.420000017,32.68584824,34.44122696,32.01717377,640.1381836,636.5440674,27.26054382,27.68934059,54.84866333,55.71140671,499.8883972,1998.768433,0.433639773
